title,price,description,main_image,images,features
سنسور اکسیژن دینا پارت کد 2101096 مدل 23 CM مناسب برای پژو 206,1300000,,"https://dkstatics-public.digikala.com/digikala-products/582407bc55762af2e8e1cb624bc614b0f756b526_1736524779.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/2d4c31cc7dfd5196bad4590db04f4515994605bd_1736524780.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 206 پژو 207', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن خودرو ان جی کی مدل زیمنس مناسب برای نیسان زامیاد,1843000,,"https://dkstatics-public.digikala.com/digikala-products/54eea46d3951099743974ee9c33431009b49d005_1707806146.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/55993cefd6f805f3697eadb5f0396f1c035586da_1701441519.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'نیسان زامیاد', 'سیستم برقی خودرو': 'زیمنس', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن وی اف ان مدل زیمنس سیم متوسط کد vfn-108 مناسب برای پژو 405,1700000,,"https://dkstatics-public.digikala.com/digikala-products/bb51fbacc75abb721efac4e8c6d6060602533d46_1761942612.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/015ab43d917d47b6ef51ea6a0432a06f9c54648e_1761942612.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 405 نیسان زامیاد', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن مدل 1026605GBXZ مناسب برای خودروهای جک,1790000,,"https://dkstatics-public.digikala.com/digikala-products/1212307.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/1212369.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/1212459.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/1212419.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'جک S5', 'سایر توضیحات': 'ضریب مصرف برای هر خودرو 1 عدد شماره فنی: 1026605GBXZ این قطعه اصلی بوده و از شرکت سازنده خودرو تامین شده است.'}"
سنسور اکسیژن چکاد کد 880199 مناسب برای ال 90,1520000,,"https://dkstatics-public.digikala.com/digikala-products/a8e632957d6165dbcbacfbd199fcac7788a06350_1697460615.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/6fe50037856727d3751c3d6d32967497f77757d5_1697460629.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'رنو L90', 'سیستم برقی خودرو': 'مشترک', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'سایر توضیحات': 'زرد ال90'}"
سنسور اکسیژن ایرکا کد 982 مناسب ای اف سون,2841020,,"https://dkstatics-public.digikala.com/digikala-products/3f348c85d893e8ea7234abdeb49d882368ca0963_1758274073.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/cc9b493a40ffb274eb81b2897422b77da5af822a_1758274073.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/bad189a47ee6652d7b0063737272b9fc24a2d474_1758274073.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/346a461cd8b2ebc1bd3f5ce1c8f933a441418b9e_1758274073.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'سمند پژو پارس پژو 207', 'سیستم برقی خودرو': 'بوش', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن بوش مدل me17 مناسب برای پژو پارس,2000000,امروزه به دلیل پایین آمدن کیفیت سوخت و وجود اجناس چینی بی کیفیت در بازار موجب شده سنسورهای اکسیژن طول عمر کمتری نسبت به قبل داشته باشند و دچار خرابی زودهنگام شوند. لذا در این شرایط خرید سنسور اکسیژن اورجینال اهمیت زیادی پیدا می‌کند. محصول فوق سنسور اکسیژن بوش me17 می‌باشد که برای خودروهای پژو پارس با ایسیو بوش me17 مناسب است. همچنین این اطمینان خاطر را به شما می‌دهیم که کاملا اصلی و تولید کمپانی Bosch آلمان می‌باشد. روی بدنه قطعه عبارت Romany ذکر شده و به معنای آن است که این کالا در شعبه روم بوش تولیدشده و تحت لیسانس آن می‌باشد. درواقع از لحاظ کیفیت هیچ تفاوتی با تولید کارخانه آلمان ندارد. همانطور که می‌دانید کارخانجات تولیدکننده لوازم یدکی از هر قطعه چند درجه کیفی به بازار عرضه می‌کنند تا افراد بنابر توانایی مالی انتخاب نمایند. محصول فوق بالاترین درجه کیفی ارائه شده توسط کمپانی بوش می‌باشد تا عملکرد خودروی شما به بهترین شکل ممکن اجرا شود. توجه فرمایید که این کالا سوکت مشکی بوده و برای سنسور اکسیژن بالا مناسب است.,"https://dkstatics-public.digikala.com/digikala-products/d17d3d385e69dffceda188bbaa8488b0925a468a_1740664650.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/32f841ad8d10010eb0c11723a740a90865c6a894_1740664650.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/4aba6396c40ce503b77a2efd030192ece51c7324_1740664650.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/451dca50512178a822f599e1629999a887e7795d_1740664650.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/23a2a61bd1419d5294e7043c43ab041e1e4836a6_1740664651.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو پارس', 'سیستم برقی خودرو': 'بوش', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن خودرو دینا پارت کد 2101096 مناسب برای ساینا,1300000,,"https://dkstatics-public.digikala.com/digikala-products/582407bc55762af2e8e1cb624bc614b0f756b526_1736524779.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/2d4c31cc7dfd5196bad4590db04f4515994605bd_1736524780.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'ساینا خودروهای سایپا', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن ساژم وی اف ان مدل سیم کوتاه کد vfn-105,1700000,,"https://dkstatics-public.digikala.com/digikala-products/b990f3475cb2f8fb308d4e7e9898615c3f5416db_1761943676.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/f02697ef973ece5af3a2dad08cab1660f2b928c2_1761943676.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'تمام خودروها', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن ساژم وی اف ان مدل بوش سیم کوتاه کد vfn-101,1700000,,"https://dkstatics-public.digikala.com/digikala-products/3a86efb6c100d268d49677b597c98cee76b3106d_1761943327.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/9550b06efb517f4bec7cfa88a0ff9e82085ec3db_1761943327.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'تمام خودروها', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن وی اف ان مدل گپ دار کد vfn-119 مناسب برای رانا,1875000,,"https://dkstatics-public.digikala.com/digikala-products/97afe160f53c2300085a91439618a5dcad7f14eb_1761942026.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/62c2220e68e6dfebd03c3f72e7632d81d4f50d46_1761942027.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'رانا', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن ان تی کی مدل 01 مناسب برای مگان,1699990,,"https://dkstatics-public.digikala.com/digikala-products/f1d133e88f69d849ebe3715d2bbcc5b6e1361c0d_1682440603.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/18fbd1dbca726884ae974b853128e6228628212f_1682442553.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/1401ef9bf6d65bf7aae65dcf94a83d682c7ab4a7_1682442557.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'رنو مگان', 'سیستم برقی خودرو': 'Valeo', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن بالا خودرو دینا پارت کد 6261501080 مناسب برای پراید زیمنس,2000000,,"https://dkstatics-public.digikala.com/digikala-products/13d84d084c90d88fbae10aea530427700b1c9850_1713974836.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/2cd7730c8b4535c4b27fb931fff2886f3d24af6b_1713974834.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 405 سمند روا پراید تیبا تیبا 2', 'سیستم برقی خودرو': 'زیمنس', 'نوع حسگر خودرو': 'اکسیژن', 'تعداد در بسته\u200cبندی': '1', 'سایر توضیحات': 'این کالا برای خودروهای پراید، پژو 405 XU7، تیبا، سمند EF7 و پژو روا، با سیستم برق زیمنس، مشترک و قابل استفاده می\u200cباشد.'}"
سنسور اکسیژن مدل ساژم کد 039 مناسب برای پژو 207,1260000,,"https://dkstatics-public.digikala.com/digikala-products/3c0b659df4be3dc6228c7696530bbb2f59590206_1761321132.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/bddf259e77853ff132e25711c8566ed46c360a3f_1761321132.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 207', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '۱'}"
سنسور اکسیژن مدل ساژم کد 095 مناسب برای پژو 206,1260000,,"https://dkstatics-public.digikala.com/digikala-products/a18f35bad68875e0daed6b815ca6ebcc4fd2ca2e_1761332678.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/9bd13d03ce362df73e9d7e55357433b64518f228_1761332678.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 206', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '۱'}"
سنسور اکسیژن ان تی کی مدل زیمنس مناسب برای کوییک,2500000,امروزه کاهش کیفیت سوخت و وجود اجناس چینی و تقلبی ضعیف مشابه اصلی موجب شده افراد پی‌درپی و با فاصله دو الی سه ماه مجدد درگیر تعویض قطعه سنسور اکسیژن گردند و اعتماد خود را نسبت به برند قدرتمند و مشهور NTK ژاپن از دست بدهند. نکته حائز اهمیت آن است که سنسور اکسیژن NTK در صورتی که واقعا ساخت ژاپن تهیه شود کیفیت بسیار بالایی خواهد داشت که نه تنها مشکلات مربوطه را رفع خواهد کرد بلکه طول عمر بالایی داشته، مصرف سوخت را کاهش داده و تاثیر چشمگیری در شتاب و عملکرد موتور ایفا می‌کند. از این رو وظیفه خود دانستیم به عنوان مرجع تخصصی سنسور اکسیژن خودرو، این قطعه را با درجه کیفی A برای شما عزیزان فراهم آوریم تا در این شرایط اقتصادی بتوانیم مفید واقع شویم و از مشکلات شما بکاهیم. جهت اطمینان از اصالت کالا می‌توانید شناسه اختصاصی کالای وارداتی که بر روی جعبه قید شده است را در سامانه جامع تجارت، استعلام بگیرید. لازم به ذکر است پس از تعویض سنسور اکسیژن لازم است حتما با دستگاه دیاگ ECU ریست شود تا خطاهای مربوط به سنسور قبلی از حافظه آن پاک گردد. سوکت محصول فوق مشکی مربعی بوده که برای خودروهایی با ECU زیمنس و SSAT مناسب است. طول سیم آن نیز بطور استاندارد 45 سانتی‌متر می‌باشد. و به عنوان کلام آخر، این اطمینان خاطر را به شما خواهیم داد که این کالا آخرین سنسور اکسیژنی است که تا چندسال آینده خریداری می‌کنید!,"https://dkstatics-public.digikala.com/digikala-products/1255eeb28a36dece4573e4fb8da93461bfa67162_1748007622.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/7fa1016430b6290248b12d470e9c74b4dbf28630_1748007623.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/4ddd1e2037d599f3d8ccc38adce69e7a08395de6_1748007623.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/88bd9bc7ab1780c1684c9d0a1fbe184f70ffe640_1748007623.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/9ab2473fbd60be86be063da81ee510c25609ec74_1748007623.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/421906afce035360fd40fb193320f8454e1d90cd_1748007624.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'توضیحات مدل خودرو': 'مناسب کلیه خودروهای کوییک', 'نوع حسگر خودرو': 'سنسور اکسیژن', 'نحوه نصب': 'حتما پس از نصب سنسور به وسیله دستگاه دیاگ یکبار ECU را ریست نمایید تا خطاهای مربوط به سنسور قبلی از حافظه کامپیوتر حذف گردد', 'مناسب برای خودرو': 'کوییک', 'سیستم برقی خودرو': 'زیمنس'}"
سنسور اکسیژن بوش مدل ساژم مناسب برای پژو ۲۰۶,1300000,سنسور اکسیژن ساژم سیم ابی با سوکت سبز رنگ مناسب برای خودرو هایی که ECU ساژم دارن این سنسور با روکش ابی رنگ ظاهر متفاوتی نسبت به برند های دیگه دارن در ایران این سنسور برای ۲۰۶ تیپ دو تیپ پنج سمند پژو قابل استفاده میباشد,"https://dkstatics-public.digikala.com/digikala-products/9c86b4c2e65fc2a3ef34acdd1a0478844449f5c8_1762792986.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/1f11f2caf322ace37b17a8c2b9cdd1d2c577f592_1762792986.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/46772d4550094bea1b3a7aae2c32f97f9d5a638b_1762792986.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/db8daaa7521d9f0721c388acb68d3f92f2ea5676_1762792986.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شناسه کالا': '2800003461666', 'نوع حسگر خودرو': 'حسگر خودرو سنسور اکسیژن', 'نحوه نصب': 'بالای منیفولد', 'شماره فنی': '258006028', 'مناسب برای خودرو': 'پژو 206 پژو 405 پژو پارس سمند'}"
سنسور اکسیژن هیرکان پارت مدل SSAT مناسب برای سمند و پژو 405,1557000,سنسور اکسیژنSSAT برند هیرکان پارت با سوکت طوسی و سیم بلند مخصوص خودروهای سمند، پژو 405 و پارس طراحی شده است. این سنسور با اندازه‌گیری دقیق میزان اکسیژن در گازهای خروجی، به ECU کمک می‌کند تا نسبت سوخت و هوا را به‌صورت دقیق تنظیم کرده و مصرف سوخت و آلایندگی را کاهش دهد.,"https://dkstatics-public.digikala.com/digikala-products/836c26a3455a2ab2bd98f147a7da58bb0bda7f47_1762543272.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/5f06788551469e9f352ee6e9aa65ce81be321002_1762543125.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 405 سمند سمند LX پژو پارس', 'سیستم برقی خودرو': 'SSAT', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن وی اف ان کد vfn-114 مناسب برای ال 90,1830000,,"https://dkstatics-public.digikala.com/digikala-products/5590e8840b323eaab7b943c47539f0a02ac39e6c_1761941431.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/3a3013a3d628f1b20ee949f7a9b2418bb6158567_1761941431.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'رنو L90', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن وی اف ان مدل ساژم سیم بلند کد vfn-110,1700000,,"https://dkstatics-public.digikala.com/digikala-products/052ebcc6099481c2a98723a0672b146f780004a3_1761942957.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/97ab27f304e31435a7509e727697cd5a5e3d4d79_1761942957.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'تمام خودروها', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن عقب مدل 1026605GD050 مناسب برای خودروهای جک,1590000,,"https://dkstatics-public.digikala.com/digikala-products/723669.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/723728.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/723822.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/723774.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'جک J5 جک S5', 'سایر توضیحات': 'ضریب مصرف برای هر خودرو 1 عدد شماره فنی: 1026605GD050 این قطعه اصلی بوده و از شرکت سازنده خودرو تامین شده است.'}"
سنسور اکسیژن ساژم وی اف ان مدل سیم بلند کد vfn-102,1700000,,"https://dkstatics-public.digikala.com/digikala-products/e1a7daf4300427b38b62dc1c679fff58f5a394ec_1761943434.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/d781b35f0f34a70f7c5b5b3d45a432c9cdd14f90_1761943435.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'تمام خودروها', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن هیرکان پارت مدل ساژم سیم کوتاه مناسب برای پژو 207،206 و رانا,1389000,سنسور اکسیژن هیرکان پارت اصلی مخصوص پژو ۲۰۶ تیپ ۵ و موتورهای ساژم (Sagem)، با سوکت سبز و روکش سبز استاندارد عرضه می‌شود. این سنسور با دقت بالا میزان اکسیژن موجود در گاز خروجی را اندازه‌گیری کرده و به ECU کمک می‌کند تا نسبت سوخت و هوا را بهینه کند، که نتیجه‌ی آن کاهش مصرف سوخت، بهبود شتاب و کاهش آلایندگی است.,"https://dkstatics-public.digikala.com/digikala-products/8f0fc4d1c2ed4cd817cdf87ff5cf78c647e51cc5_1762868358.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/c19cf6e52bf49f1f661931e6c07f45e19e99c4da_1762868387.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 206 پژو 207 رانا رانا پلاس 405 slx', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن سوکت مشکی سیم بلند با محافظ مدل 120559 مناسب برای پراید زیمنس و پژو 206,1534400,,"https://dkstatics-public.digikala.com/digikala-products/74c23c381dc799ab3e5bec24eecac390c2f7e53b_1752476702.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/74c23c381dc799ab3e5bec24eecac390c2f7e53b_1752476708.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 206 پراید', 'سیستم برقی خودرو': 'انژکتور', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن وی اف ان مدل زیمنس سیم بلند کد vfn-109,1700000,,"https://dkstatics-public.digikala.com/digikala-products/7dacaf773380638abb0b6fbe4ffe621baf26c4bb_1761942334.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/ff897b62ad4ca755e553511db27e3b54b3478ad5_1761942334.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'تمام خودروها', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '1'}"
سنسور اکسیژن ان تی کی مدل ساژم مناسب برای H30 کراس,1600000,سنسور اکسیژن ۵۳ سانتیمتری ساژم سیم مشکی با شماره فنی OZA498-PG3 مناسب برای نسل جدید ecu های ساژم که در ایران موارد مصرف این قطعه h30 کراس رانا و ۲۰۷ های مدل بالا میباشد,"https://dkstatics-public.digikala.com/digikala-products/7446097262404937f4672c86933fc27466b4f804_1762094160.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/33af9eb5e3fddc2b106fd52b21a4b13db6d835e1_1762094160.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/9fdf09412ba420855ed6f2e2c9f389f655a57099_1762094166.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'اقلام همراه': 'کاتالوگ داخل جعبه', 'نوع حسگر خودرو': 'سنسور اکسیژن حسگر خودرو', 'نحوه نصب': 'بالای منیفولد', 'شماره فنی': 'OZA498-PG3', 'مناسب برای خودرو': 'پژو 206 پژو 207 دانگ فنگ HC Cross رانا'}"
سنسور اکسیژن هیرکان پارت مدل ساژم سیم کوتاه طرح بوش مناسب برای پژو 207 و 206,1689000,سنسور اکسیژن برند هیرکان پارت طرح بوش (Bosch Design) با سوکت سبز و سیم کوتاه مخصوص خودروهای پژو ۲۰۷ و رانا طراحی شده است. این سنسور با اندازه‌گیری دقیق میزان اکسیژن در گازهای خروجی، به ECU کمک می‌کند تا نسبت سوخت و هوا را به‌صورت دقیق تنظیم کرده و مصرف سوخت و آلایندگی را کاهش دهد.,"https://dkstatics-public.digikala.com/digikala-products/c27a1fdf785dfe53e8aa7a9ab226222e2873f3de_1762542838.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/5f06788551469e9f352ee6e9aa65ce81be321002_1762542843.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع حسگر خودرو': 'اکسیژن', 'مناسب برای خودرو': 'پژو 207 رانا', 'سیستم برقی خودرو': 'بوش', 'تعداد در بسته\u200cبندی': '1'}"
