title,price,description,main_image,images,features
وایر شمع عظام کد 3143005 مناسب برای پژو 405 بسته 4 عددی,360000,,"https://dkstatics-public.digikala.com/digikala-products/aaaefaa7f5fbbcefbb6bdf5c5153ba7e09f0b93b_1642586834.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/ed0a5086957d95784a8bd5eddeb1eba8f2c6a130_1642586862.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/aaaefaa7f5fbbcefbb6bdf5c5153ba7e09f0b93b_1642586834.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شماره فنی': '60037086', 'مناسب برای خودرو': 'پژو 405', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع سیلیکونی پی اس اس مدل EF72024 مناسب برای سمند EF7 بوش بسته 4 عددی,190000,وایر شمع خودرو پی اس اس مدل سیلیکونی مناسب برای سمند EF7 بوش از سیلیکون KCC تولیدشده که از کیفیت بسیار بالایی برخوردار هست و استانداردهایی بالاتر از استانداردهای روز ایران را پاس میکند. وایرشمعهای سیلیکونی پی اس اس مقاومت گرمایی بین -50 درجه تا +250 درجه سانتیگراد دارد. جنس لایه بافت برد کابلهای پی اس اس از نوع فایبرگلاس و نسوز میباشد.وایر شمع قطعه‌ای است که وظیفه‌ انتقال برق از کوئل یا دلکو به شمع را بر عهده دارد. بنابراین شمع بدون سلامت وایر قادر به انجام وظیفه‌ خود نخواهد بود. لازم به ذکر است که وایر در بین قطعات خودروهای تقریبا قدیمی‌تر قرار دارد و امروزه خودروسازان با حذف کامل آن عمل انتقال برق را مستقیما از کوئل صورت می‌دهند. ، مقاومت وایر شمع از نظر شرکت های خودرو سازی باید رعایت شود تا به میزان قابل قبولی باشد (اهم صفر ). وایر شمع PSS با در نظر گرفتن و رعایت استاندارد های مورد تایید خودرو سازان و همچنین استفاده از موادخام مناسب و با کیفیت در فرایند تولید این امکان را به شما می دهد تا با خیالی آسوده آن را بر روی خودرو خود نصب کرده و با توجه به عمر بالای این قطعه تا 60000 کیلومتر از رانندگی لذت ببرید.,"https://dkstatics-public.digikala.com/digikala-products/5de056613ee4faf0e3dd310782eb9ec840d5da55_1706047737.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/8eb0b6092631cc0ce35e1bc512652075430fb129_1706047743.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ولتاژ دستگاه': '250 kv', 'ویژگی\u200cهای وایر شمع': 'روکش سیلیکونی', 'مناسب برای خودرو': 'سمند سمند سورن سمند سورن پلاس', 'توضیحات مدل خودرو': 'جهت خودروهایی که موتور ای اف سون دارند و از کوئل بوش اسفاده شده است و دقت شود مناسب موتور ای اف سون با کوئل کروز مناسب نیست', 'سیستم برقی خودرو': 'بوش'}"
وایر شمع الیتک پارت کد 602020012011 مناسب برای ام وی ام 530، 550، X33، چری TIGGO 5 بسته 4عددی,837000,یک قطعه بسیار مهم و ضروری بوده که وظیفه انتقال جرقه از کویل به شمع را بر عهده دارد. کاهش شتاب و راندمان و افزایش مصرف سوخت، مهم‌ترین نشانه‌های خرابی شمع و وایر شمع/ کویل محسوب می‌شوند. توجه داشته باشید که عدم تعویض به موقع این قطعه می‌تواند مشکلاتی همچون آسیب دیدن سرسیلندر را به همراه داشته باشد.,"https://dkstatics-public.digikala.com/digikala-products/24c8b12bd68623521a4485fc6e6c9bd334a8c017_1763461178.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/a11d2bb7c9e2887377f56f024076ddb16144b658_1763383143.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'بنزینی', 'مناسب برای موتور خودرو': '4 سیلندر', 'مناسب برای خودرو': 'ام وی ام 530 ام وی ام X33 چری تیگو 5 ام وی ام 550', 'سیستم برقی خودرو': 'انژکتور', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع تقویتی والئو مدل 01 مناسب برای رانا بسته 4 عددی,210000,,"https://dkstatics-public.digikala.com/digikala-products/059eb12d78178ebff545ff2d07a4150dd22ebcb1_1703706940.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/ed21226c603e4eb3a2c592149e5b793d51790e37_1703706940.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/1747e186f4aa8759baa22f23d1afcbf6fde17096_1703706941.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/059eb12d78178ebff545ff2d07a4150dd22ebcb1_1703706940.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'رانا رانا پلاس', 'سیستم برقی خودرو': 'Valeo', 'کشور سازنده': 'چین', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع مدل تقویتی کد 101 مناسب برای پراید زیمنس مجموعه 4 عددی,280000,وایر شمع تقویت پراید برند کاردینال . سر برنجی و بسیار با کیفیت و با دوام . این محصول مناسب تقویت سیستم برق رسانی خودرو میباشد و به تحریق مناسب انژکتور کمک میکند,"https://dkstatics-public.digikala.com/digikala-products/3be7d1fbbfb34e48edfc2871d8d11ca03502f338_1699131386.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/b34cb17179316a5960931550a97b6a205da69091_1699126247.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پراید سایپا پراید 111 سایپا پراید 131 سایپا پراید 132 سایپا پراید 141 سایپا پراید 151 (وانت) پراید X100 پراید صبا پراید نسیم', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '1'}"
وایر شمع تقویتی والئو مدل 07 مناسب برای سمند EF7 بسته 4 عددی,159080,,"https://dkstatics-public.digikala.com/digikala-products/8554fdb66bad2acc3522a1d7aa3878ea6924c88b_1703707416.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/ed21226c603e4eb3a2c592149e5b793d51790e37_1703707416.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/8267c5c0125447042845d1d7ac81b6a4d1d0b669_1703707417.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/8554fdb66bad2acc3522a1d7aa3878ea6924c88b_1703707416.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو پارس سمند سمند LX سمند سورن سمند سورن پلاس', 'سیستم برقی خودرو': 'Valeo', 'کشور سازنده': 'چین', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع مدل S1042L21153-50010 مناسب برای جک J5 اتومات بسته 4عددی,745000,,"https://dkstatics-public.digikala.com/digikala-products/3973cc1f27bed49d301b9a1c6aabeb9f7f5168c7_1749974501.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/3973cc1f27bed49d301b9a1c6aabeb9f7f5168c7_1749982089.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'بنزینی', 'مناسب برای خودرو': 'جک J5', 'سیستم برقی خودرو': 'انژکتور', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع الیتک پارت کد 602020034011 مناسب برای لیفان X50 بسته 4عددی,561600,,"https://dkstatics-public.digikala.com/digikala-products/4a201099a24c023fe8a5e5b5a5ce8b3ca960013d_1763451017.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/8b9242b42ea3f023a4b4c708e7981e8daa48fd4d_1763380003.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'بنزینی', 'مناسب برای موتور خودرو': '4 سیلندر', 'مناسب برای خودرو': 'لیفان X50', 'سیستم برقی خودرو': 'انژکتور', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع جهان پارت آریا کد 14596مناسب برای پیکان / روآ  بسته چهار عددی,297000,,"https://dkstatics-public.digikala.com/digikala-products/2e0f789eaca422b57a0cbc019ffc88e83030bc65_1737375487.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/485c19550c4b660ab1fd0978159d789f4a80841a_1737375487.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'دوگانه سوز', 'مناسب برای خودرو': 'پیکان روا', 'سیستم برقی خودرو': 'انژکتور', 'تعداد در بسته\u200cبندی': '4', 'سایر توضیحات': 'وایر شمع پیکان و روا انژکتور مدل (سلیکونی) دوگانه سوز'}"
وایر شمع کروز پلاس مدل Tu3 مناسب برای 206 بسته چهار عددی,595000,,"https://dkstatics-public.digikala.com/digikala-products/07d130a9508de7c25caba78db180271639dcaffe_1726140916.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/72ddaf0687e40387072b367fa7af0ebeed738216_1726140916.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شماره فنی': 'CR39066401', 'مناسب برای خودرو': 'پژو 206', 'سیستم برقی خودرو': 'مشترک', 'تعداد در بسته\u200cبندی': '4', 'سایر توضیحات': 'مناسب برای تیپ دو و سه'}"
وایر شمع تقویتی گاردین کد 7.2M مناسب برای پژو 405GLX بسته 4 عددی,811000,وایر شمع تقویتی گاردین با قطر 7.2 میلی‌متر، گزینه‌ای مناسب برای خودرو پژو 405 با موتور کاربراتوری است. این محصول با طراحی دقیق و ساختار باکیفیت، جهت انتقال پایدار ولتاژ بالا از کوئل به شمع‌ها طراحی شده و در بسته‌بندی ۴ عددی عرضه می‌شود. استفاده از متریال مقاوم در برابر حرارت، رطوبت و نویز الکترومغناطیسی موجب شده تا این وایرها دوام بالایی در شرایط مختلف جوی و کاری داشته باشند. کاربرد این محصول در بهینه‌سازی عملکرد موتور از طریق ایجاد جرقه‌ی یکنواخت‌تر و قوی‌تر است که باعث بهبود احتراق، افزایش راندمان مصرف سوخت و کاهش لرزش در زمان استارت و حرکت خودرو می‌شود. این وایرها به‌ویژه برای رانندگانی که به شتاب اولیه و کیفیت عملکرد موتور اهمیت می‌دهند، انتخاب مناسبی به شمار می‌آیند. برند گاردین با تکیه بر دانش فنی و شناخت نیاز موتورهای داخلی، محصولی قابل اعتماد و بادوام عرضه کرده که به خوبی با سیستم جرقه‌زنی موتورهای کاربراتوری پژو 405 هماهنگ است. طراحی وایرها به‌گونه‌ای است که مقاومت داخلی مناسبی دارند و رسانایی الکتریکی مطلوبی را فراهم می‌کنند. زمان تعویض این وایرها معمولاً پس از طی حدود ۳۰ تا ۵۰ هزار کیلومتر توصیه می‌شود، مگر آنکه نشانه‌هایی مانند ریپ‌زدن موتور، کاهش شتاب یا استارت سخت خودرو مشاهده شود. برای افزایش طول عمر این قطعه، باید از خم شدن بیش از حد، تماس با قسمت‌های داغ موتور و نصب نادرست جلوگیری کرد. بررسی دوره‌ای و تعویض به‌موقع وایرها نقش مهمی در حفظ سلامت موتور خودرو ایفا می‌کند.,"https://dkstatics-public.digikala.com/digikala-products/6c5847d7d15bd94da65671150b66fd1b24ffd238_1753767420.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/6873c497d15ca9125391cabf90eaff17a9be1698_1753709161.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/45fc173fd8f1128edef8e61f65e178348419a3b4_1753767425.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'دوگانه سوز', 'مناسب برای موتور خودرو': '4 سیلندر', 'مناسب برای خودرو': 'پژو 405', 'سیستم برقی خودرو': 'انژکتور', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع مدل 1026104/5/8GAA مناسب برای جک S5 بسته 4عددی,913000,وایر شمع وارداتی مناسب جک اس5 دنده ای و جک اس 5 اتومات می باشد. این محصول دارای شماره فنی های (وایر شماره سه و چهار 1026104GAA و وایر شماره دو 1026105GAA و وایر شماره یک 1026108GAA ) می باشد. این محصول از لحاظ کیفیت و کارکرد خیلی نزدیک به وایر شمع اصلی می باشد. تمامی وایرها دارای شناسه کالا و کد رهگیری کالا می باشد.,"https://dkstatics-public.digikala.com/digikala-products/de6128de6d18786c100088f712b025e39fcb3260_1758361794.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/f04098ea014a91459b36dc1167de5e953aec81d8_1758180514.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'بنزینی', 'مناسب برای موتور خودرو': '4 سیلندر', 'مناسب برای خودرو': 'جک S5', 'سیستم برقی خودرو': 'انژکتور', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع فرانتک مدل 42589667 مناسب برای پراید,375000,,"https://dkstatics-public.digikala.com/digikala-products/5378954.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/5378992.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/5378994.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'ویژگی\u200cهای وایر شمع': 'روکش الیافی', 'مناسب برای خودرو': 'پراید', 'سیستم برقی خودرو': 'زیمنس', 'کشور سازنده': 'ایران', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع تقویتی کانیار موتور مدل s7 مناسب برای هایما S7 مجموعه 4 عددی,340000,وایر شمع هایما ۲۰۰۰ سیلیکون خالص طبق استاندارد شرکتی با بهترین کیفیت فنر داخل بوت دارای نشان استاندارد و شناسه ملی محصولی از مجموعه بزرگ کانیار موتور,"https://dkstatics-public.digikala.com/digikala-products/f02c1154b8c5ce97660857bfee771fac649e1fe0_1726597451.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/4daac77c14f76d50071b0d9ff8661cc7acce78f4_1726248290.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'هایما S7', 'سیستم برقی خودرو': 'مشترک', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع پاسیکو کد P2445 مناسب برای پراید ساژم بسته 4 عددی,347650,وایر شمع های پاسیکو : جنس وایرهای شمع های پاسیکو از جنس سیلیکونی مرغوب با عمق 8 میلیمتری هستند و مقاوم در برابر گرما ، خوردگی و اشتعال می باشند. رشته سیم های داخلی وایر شمع های پاسیکو با دولایه محافظ مخصوص پوشیده شده اند که به منظور جلوگیری از ایجاد اختلال جریان مغناطیسی و اختلال در عملکرد سایر قسمت‌های خودرو این لایه های محافظی بر روی سیم‌ها کشیده شده است. همچنین در وایر شمع های پاسیکو برای بالابردن کیفیت انتقال جریان الکتریکی به جای بوبین از رکتیو استفاده شده است.,"https://dkstatics-public.digikala.com/digikala-products/742b9de1d027f0208861691ba7809f3cba345120_1748261005.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/dc59cb8492cb783e7bab733d51c23d33f33f1ed7_1748260721.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/3c80f0701b1ce67425ca54038f31d8314c3a5205_1748260751.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/94b4729cfef1189572c36b4a417dffff268fdc44_1748260751.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/6448fbe5878208754d833dcd1649d1ff5946bec2_1748261005.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/4ce46aa0b1ca39f50b20f10a039f3d958b8daf94_1748261005.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'بنزینی دوگانه سوز', 'مناسب برای خودرو': 'پراید سایپا پراید 111 سایپا پراید 131 سایپا پراید 132 سایپا پراید 141 سایپا پراید 151 (وانت) پراید X100 پراید صبا پراید نسیم پراید وانت', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع ام وی ام 110 4 سیلندر مدل S11-3707020BA,410000,,"https://dkstatics-public.digikala.com/digikala-products/1242453.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/1242503.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'ام وی ام 110', 'کشور سازنده': 'چین', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع تقویتی مدل سیلیکونی XU7 مناسب برای پژو 405 مجموعه  4 عددی,150780,31 رشته است،دوسر برنج میباشد، جنس تمام سیلیکون است،9میل است. باعث ناک نزدن خودرو میشود مصرف سوخت راکاهش میدهد باعث افزایش توان و جرقه زنی بهتر میشود...,"https://dkstatics-public.digikala.com/digikala-products/a40e843787f989823e1fb78cb0b1310d300e6ad0_1706690115.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/50dcb01a72ddbb26b8faa60682507e5abef226d0_1706690112.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 405 پژو پارس سمند', 'سیستم برقی خودرو': 'زیمنس', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع مدل تقویتی مناسب برای پژو 405، پژو پارس، سمند، سمند LX، سمند سورن بسته 4 عددی,391020,این نوع وایر شمع با استفاده از متریال باکیفیت و تکنولوژی روز تولید شده و وظیفه انتقال دقیق و سریع جریان برق از کوئل به شمع‌ها را بر عهده دارد. استفاده از وایر شمع مناسب و استاندارد باعث می‌شود موتور خودرو عملکرد نرم‌تر و پایدارتری داشته باشد و از مشکلاتی مثل ریپ زدن یا استارت سخت جلوگیری شود.,"https://dkstatics-public.digikala.com/digikala-products/9576f3d6bc198301f118fe00fd7ba0187c2d2325_1757336286.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/a9ec902f9e69bfe0b3973fa918853feed5065154_1757317346.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'بنزینی', 'مناسب برای موتور خودرو': '4 سیلندر', 'مناسب برای خودرو': 'پژو 405 پژو پارس سمند سمند LX سمند سورن', 'سیستم برقی خودرو': 'مشترک', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع خودرو چری مدل 01R کد 10A 285 مناسب برای ام وی ام X22 بسته 4 عددی,500000,,"https://dkstatics-public.digikala.com/digikala-products/3aece6ef085d0042c7824c5b99781d90b5687db5_1629114470.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/2b6462c331b3b16cb84bb10b21f558a0e3bc7351_1629114474.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'شماره فنی': '01R 10A 285', 'مناسب برای خودرو': 'ام وی ام X22', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع تقویتی خودرو گاردین کد 9M مناسب برای پراید ساژم بسته 4 عددی,653000,وایر شمع تقویتی گاردین با قطر ۹ میلی‌متر، گزینه‌ای مطمئن و مقاوم برای خودروهای مجهز به سیستم انژکتوری ساژم است. این محصول در بسته‌بندی ۴ عددی عرضه شده و با طراحی دقیق و کیفیت ساخت بالا، عملکرد قابل‌اعتمادی در انتقال ولتاژ بالا از کوئل به شمع‌ها دارد. روکش سیلیکونی مقاوم در برابر حرارت، رطوبت و امواج الکترومغناطیسی باعث می‌شود که این وایرها در شرایط مختلف آب‌وهوایی نیز عملکرد پایداری داشته باشند. کاربرد این محصول در بهبود سیستم جرقه‌زنی خودرو، افزایش قدرت احتراق، کاهش مصرف سوخت و بهبود شتاب موتور دیده می‌شود. هسته داخلی از جنس مس با رسانایی بالا ساخته شده که افت ولتاژ را به حداقل می‌رساند و به‌واسطه خاصیت تقویتی آن، کیفیت احتراق موتور در دورهای بالا نیز حفظ می‌شود. این ویژگی‌ها باعث می‌شوند عملکرد موتور نرم‌تر و روان‌تر باشد. برند گاردین به‌عنوان یکی از تأمین‌کنندگان قابل‌اعتماد قطعات الکتریکی خودرو، با ارائه این وایرها تجربه‌ای مطمئن و با کیفیت را برای مصرف‌کننده فراهم کرده است. وایرهای تقویتی ۹ میلی‌متری این برند به‌گونه‌ای طراحی شده‌اند که به‌راحتی قابل‌نصب بوده و بدون نیاز به تغییر در ساختار سیستم جرقه‌زنی خودرو، جایگزینی مناسبی برای وایرهای فابریک باشند. زمان تعویض این وایرها معمولاً هر ۳۰ تا ۵۰ هزار کیلومتر یا در صورت مشاهده نشانه‌هایی مانند افت شتاب، استارت سخت یا افزایش مصرف سوخت توصیه می‌شود. برای حفظ کارایی بیشتر، نصب دقیق و دور نگه داشتن وایرها از سطوح داغ موتور ضروری است تا از آسیب زودهنگام جلوگیری شود و عمر مفید محصول افزایش یابد.,"https://dkstatics-public.digikala.com/digikala-products/1e12a9232e5c31b25540300ecfc5543daa78b52f_1753768718.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/b98afd759cac4f1e572ac799e2919230fb318d4a_1753768718.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/eb64f73b0613d8d5284c3d5efd78196a0bf4e47c_1753768718.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/dd80e7062186d6d2eee92ac46c1c4b7b4ec87195_1753768719.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'دوگانه سوز', 'مناسب برای خودرو': 'پراید', 'سیستم برقی خودرو': 'ساژم', 'تعداد در بسته\u200cبندی': '4'}"
وایر شمع بوجیکرد کد 79 مناسب برای پژو 206 تیپ 5,800000,,"https://dkstatics-public.digikala.com/digikala-products/f9e9692a30128793418eacc2a00db105f66b1121_1615805824.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/babff083ee936996ae1c18a2ec8a4c3c86880b8f_1615805828.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/daa6682dc999b3a00ab05969598e881370073c09_1615805831.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/00f9038139c06393bd8e1a93863a8cd030a1a061_1615805836.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90', 'https://dkstatics-public.digikala.com/digikala-products/c1462958b66f3767b3489f1af548884a73108be5_1615805842.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'مناسب برای خودرو': 'پژو 206', 'توضیحات مدل خودرو': 'مناسب برای تیپ 5', 'تعداد در بسته\u200cبندی': '4', 'سایر توضیحات': 'باید دقت کنید که کویل خودرو شما مدل تیپ 5 باشد .'}"
وایر شمع تقویتی مدل ساژم مناسب برای پراید بسته 4 عددی,479220,این وایر شمع با استفاده از متریال باکیفیت و تکنولوژی روز تولید شده و وظیفه انتقال دقیق و سریع جریان برق از کوئل به شمع‌ها را بر عهده دارد. استفاده از وایر شمع مناسب و استاندارد باعث می‌شود موتور خودرو عملکرد نرم‌تر و پایدارتری داشته باشد و از مشکلاتی مثل ریپ زدن یا استارت سخت جلوگیری شود.,"https://dkstatics-public.digikala.com/digikala-products/8aac9af6d9dde9b2d0fded35399caccc13d2e8cc_1757329690.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90","['https://dkstatics-public.digikala.com/digikala-products/5929a88a273b44e6b06c5ada2994a9aac6acd01e_1757317537.jpg?x-oss-process=image/resize,m_lfit,h_800,w_800/format,webp/quality,q_90']","{'نوع وایر شمع': 'دوگانه سوز بنزینی', 'مناسب برای موتور خودرو': '4 سیلندر', 'مناسب برای خودرو': 'پراید', 'سیستم برقی خودرو': 'مشترک', 'تعداد در بسته\u200cبندی': '4'}"
